,AtmosNetFlux,Atmos_rtoaswu,Atmos_rtoalwu,Atmos_rtoaswuc,Atmos_rtoalwuc,ctl_ts_t15_yr111,ctl_ts_t15_yr181,ts_t154,ts_t15,ts_t15_4xCO2,ts_t15_2xCO2,ctl_ts_t15_land_yr111,ctl_ts_t15_land_yr181,ts_t15_land4,ts_t15_land,ts_t15_land_4xCO2,ts_t15_land_2xCO2,ctl_ts_sst_yr111,ctl_ts_sst_yr181,ts_sst4,ts_sst,ts_sst_4xCO2,ts_sst_2xCO2,ctl_ts_ot_yr111,ctl_ts_ot_yr181,ts_ot4,ts_ot,ts_ot_4xCO2,ts_ot_2xCO2,ctl_ts_rtoaswu_yr111,ctl_ts_rtoaswu_yr181,ts_rtoaswu4,ts_rtoaswu,ts_rtoaswu_4xCO2,ts_rtoaswu_2xCO2,ctl_ts_rtoalwu_yr111,ctl_ts_rtoalwu_yr181,ts_rtoalwu4,ts_rtoalwu,ts_rtoalwu_4xCO2,ts_rtoalwu_2xCO2,ctl_NetFlux_yr111,ctl_NetFlux_yr181,NetFlux4,NetFlux,ctl_ClrNetFlux_yr111,ctl_ClrNetFlux_yr181,ClrNetFlux4,ClrNetFlux,ctl_CRF_yr111,ctl_CRF_yr181,CRF4,CRF,ctl_ts_rtoaswuc_yr111,ctl_ts_rtoaswuc_yr181,ts_rtoaswuc4,ts_rtoaswuc,ts_rtoaswuc_4xCO2,ts_rtoaswuc_2xCO2,ctl_ts_rtoalwuc_yr111,ctl_ts_rtoalwuc_yr181,ts_rtoalwuc4,ts_rtoalwuc,ts_rtoalwuc_4xCO2,ts_rtoalwuc_2xCO2,ctl_ts_t50_yr111,ctl_ts_t50_yr181,ts_t504,ts_t50,ts_t50_4xCO2,ts_t50_2xCO2,ctl_ts_rh50_yr111,ctl_ts_rh50_yr181,ts_rh504,ts_rh50,ts_rh50_4xCO2,ts_rh50_2xCO2,ctl_ts_nao_yr111,ctl_ts_nao_yr181,ts_nao4,ts_nao,ts_nao_4xCO2,ts_nao_2xCO2,ctl_ts_cet_yr111,ctl_ts_cet_yr181,ts_cet4,ts_cet,ts_cet_4xCO2,ts_cet_2xCO2,ctl_ts_nino34_yr111,ctl_ts_nino34_yr181,ts_nino344,ts_nino34,ts_nino34_4xCO2,ts_nino34_2xCO2,ctl_ts_ice_extent_yr111,ctl_ts_ice_extent_yr181,ts_ice_extent4,ts_ice_extent,ts_ice_extent_4xCO2,ts_ice_extent_2xCO2,ctl_ts_aice_yr111,ctl_ts_aice_yr181,ts_aice4,ts_aice,ts_aice_4xCO2,ts_aice_2xCO2,ctl_ts_snow_land_yr111,ctl_ts_snow_land_yr181,ts_snow_land4,ts_snow_land,ts_snow_land_4xCO2,ts_snow_land_2xCO2,ctl_ts_nathcstrength_yr111,ctl_ts_nathcstrength_yr181,ts_nathcstrength4,ts_nathcstrength,ts_nathcstrength_4xCO2,ts_nathcstrength_2xCO2,ctl_ts_tppn_land_yr111,ctl_ts_tppn_land_yr181,ts_tppn_land4,ts_tppn_land,ts_tppn_land_4xCO2,ts_tppn_land_2xCO2,ctl_ts_wme_yr111,ctl_ts_wme_yr181,ts_wme4,ts_wme,ts_wme_4xCO2,ts_wme_2xCO2,ctl_ts_mld_yr111,ctl_ts_mld_yr181,ts_mld4,ts_mld,ts_mld_4xCO2,ts_mld_2xCO2,ctl_ts_cloud_yr111,ctl_ts_cloud_yr181,ts_cloud4,ts_cloud,ts_cloud_4xCO2,ts_cloud_2xCO2,F_2xCO2,Fclear_2xCO2,ECS_2xCO2,lambda_2xCO2,lambda_2xCO2_C,F_2xCO2_LW,lambda_2xCO2_LW,F_2xCO2_SW,lambda_2xCO2_SW,F_2xCO2_LWC,lambda_2xCO2_LWC,F_2xCO2_SWC,lambda_2xCO2_SWC,F_4xCO2,Fclear_4xCO2,ECS_4xCO2,lambda_4xCO2,lambda_4xCO2_C,F_4xCO2_LW,lambda_4xCO2_LW,F_4xCO2_SW,lambda_4xCO2_SW,F_4xCO2_LWC,lambda_4xCO2_LWC,F_4xCO2_SWC,lambda_4xCO2_SWC,TCR,TCR4,ErrTCR,ErrTCR4,ctlGM,ErrCtlGM
Standard,1.0799882411956787,100.58963012695312,238.80096435546875,52.97187042236328,259.8629150390625,286.3331398943849,286.34610249392375,4.740842369861281,2.092949680789464,6.134973814579806,3.0451344008616092,279.92981460321187,279.96032063838845,7.0174804350425815,3.0454354712161686,8.786018529381987,4.195946833361746,17.765968992696628,17.777303775526544,2.976467406198189,1.3088530985393412,4.01219375874339,2.064173118760602,2.7949340507423526,2.7910226350201386,0.44063957490865946,0.1278364362474174,0.42492968392248465,0.1965265152245014,101.38272351222591,101.40468335297496,-3.5659231297339256,-1.882622767646868,1.2772519591352554,0.14826650873126707,240.1063309513712,240.11763208176762,1.5170769958295902,0.6388366602385386,3.4477070008102433,1.9260370322879672,-0.06925465890955744,-0.10251563005510322,2.048846133904336,1.2437861074083298,,,1.8367504254440092,1.1249826528825246,-28.232940897952016,-28.249985760396665,0.21209570846032627,0.1188034545258052,51.64327323959985,51.64170420893902,-3.0740997768849945,-1.4389302898459446,-4.047855757976088,-2.1846297550847016,261.6128403260452,261.63062546540675,1.2373493514409857,0.31394763696342,3.6609323165125494,1.887410320800789,257.46563028590856,257.4894470864283,5.576508032930942,2.5094689658706435,7.255420469920974,3.5487650710532357,45.786608949809356,45.78276625454589,-1.3496960836978578,-0.6458856216876467,45.96065499847945,-67.52728773772027,-10.735738420512337,-10.42290773613867,-3.283791687164086,-1.9234787108884575,65.66853633166943,52.28348466975614,280.6244562272223,280.69317899425533,5.345774014534281,2.1758485091805073,9.387463951703067,8.9820815223061,25.76770440667467,25.82230848418409,3.319727197803774,1.5484222101732734,8.935879978862335,21.16535567208494,38.75039100773748,38.893304407909525,-14.011093822523856,-5.9754667207587895,-19.276757122754557,-11.08210206330524,22.579228883188012,22.70554517788321,-10.938882001150079,-4.616596128400463,-14.889297087000294,-7.890671410914484,53.83926137120121,53.69541597327336,-8.098094237537582,-3.75203865104061,-18.573170853003734,-24.283636134811076,17.934460512391183,17.87153719808892,-3.2946493409898125,-1.8986746943093409,-9.991344962216711,-17.151707615432603,2.116379621550025,2.1131959363225885,0.05202543553113828,0.023858927355083253,2.0168866364946076,0.49356299748139987,0.0017117880696304547,0.0017159314714358664,4.7339373717124076e-05,4.307163126516171e-05,0.000315701450725363,0.001036327980878951,41.38698312320522,41.416173494204855,-2.5888429104244133,-1.368145677105154,12.03057632289171,10.319512414111642,0.4792182248892865,0.4796462562454037,-0.010538335443862967,-0.007511603225040881,0.002694109052444028,0.05566936748539357,3.931457405654307,3.9810577662160216,3.0451344008616092,1.2910620314630172,1.2905181431381438,2.6050355795381406,1.5262426551458124,1.3264218261161673,-0.2351806236827944,3.79618352616686,1.9243941576845387,0.18487424004916142,-0.6338760145463946,8.026308332430812,7.723647564983806,6.134973814579806,1.3082873008123095,1.2273594884290173,5.152540774371839,1.4058995393272926,2.8737675580589697,-0.09761223851498398,7.477213947472213,1.8272511545337655,0.24643361751159076,-0.599891666104749,2.089568626435251,4.748532058747265,0.02318276102772496,0.08741814725606267,[[286.34942329]],[0.01375798]
StdOpt,0.679770827293396,100.22962951660156,239.5672607421875,52.97956848144531,259.88250732421875,286.1027743605661,286.1172591148718,4.869326797771199,1.958684429644574,5.950490859496203,3.074249894480316,279.6450934878301,279.6758379058586,7.0874621296574105,2.8566805006841594,8.549442955826954,4.426528573057562,17.604667520165133,17.598100142187654,3.0981070247971925,1.2118678289932552,3.861036317919888,1.9912043153963328,2.7618489865847997,2.7438779486876577,0.43676821741636523,0.1292399015012114,0.42522383822241183,0.23283171353802262,101.05707552072568,101.15972729984334,-3.990332456854355,-1.8185746419918571,11.650494904282334,1.0919469194127667,240.50320920891212,240.5378049747099,1.981960342755761,0.5497989886739545,3.841557105223004,2.2573080191278265,-0.1404849249501897,-0.27773246986568567,2.0083721140985933,1.2687756533179024,,,1.6284723496556706,1.2753495092893021,-28.549455830780758,-28.69748283561623,0.3798997644429237,-0.0065738559713987114,51.78250036068454,51.72744782905285,-3.152679936836149,-1.3765543502112974,-4.035007078833359,-2.492054609224248,261.22832853817255,261.27260160988425,1.5242075871804786,0.10120484092199544,3.552098381482222,2.031884125663489,257.03968995105475,257.0183487945428,5.684704252795062,2.355760009898371,6.914089396099809,3.484399988954876,45.54112791627599,45.566287816904016,-1.2151447988005526,-0.6406612284668469,-2.9601923644955592,-2.079738379424966,-10.503222431894073,-10.206232505483344,-3.4532408675629354,-1.7849149976399645,19.066947199287707,26.066969279809836,280.43739335138355,280.7225256292943,5.757562223377436,2.101831577007089,8.444863525625061,8.093515866548017,25.549958067182615,25.40488131995188,3.9266636842517433,1.2568481768125297,8.168821049003823,-97.89767546284403,39.67449801666977,39.28711817785266,-14.662890180278318,-5.742378962465728,-20.783998902646193,-13.430776879008214,23.105059417533464,22.88164591218973,-11.370058423184672,-4.376993019405019,-15.056889658876543,-8.445393032851142,53.613117064449355,53.4418050303704,-8.412258264649894,-3.3898139328753025,-17.822103298654984,-12.654872505437558,18.027363421881553,18.199602582110376,-1.6418743275302852,-2.7088508241455838,-10.398298694373054,-6.333078837752105,2.1322907051087303,2.1506485587292588,0.012169588018085436,0.032781575280056985,1.9682784198763517,1.368628221208539,0.0017110196597580518,0.0017060256818536605,5.177235694166936e-05,3.874544965599782e-05,0.0002715497936275613,0.00021270160728518848,41.62479452974155,41.683984954089404,-2.758585597257002,-1.3688186431681326,3.269160384422588,3.7753437878461464,0.47336283333322454,0.4737091414939965,-0.012983723246075987,-0.007819845983305372,0.004463572628477222,-0.09675583970350121,3.8986755827794446,3.7586393660212742,3.074249894480316,1.2681713317383045,1.2112552731273907,2.884923448960991,1.734303137003225,1.0137521338184534,-0.4661318052649203,3.881065574786845,1.9971513593286156,-0.12242620876557207,-0.7858960862012255,7.940695738927067,7.598997980787112,5.950490859496203,1.3344606229005054,1.217140682050258,5.423236103036143,1.5490254634521408,2.5174596358909236,-0.214564840551635,7.525605744412143,1.869559974609301,0.07339223637496538,-0.6524192925590441,1.9643477967021248,4.859603023424258,0.031588872133400475,0.038747179929945245,[[286.12596232]],[0.06377359]
StdStar,1.1647474765777588,100.56746673583984,238.7444610595703,52.801475524902344,259.58306884765625,286.5614411613165,286.68176321630085,4.874662601879782,2.036519809789345,6.675861717904174,3.317436305324794,280.3042674220764,280.44316220096545,7.165240841806389,2.9822079037748677,9.485370358517775,4.57025936559492,17.728979958679876,17.814601142884296,3.1175281638188337,1.2664780011083927,4.43360849813533,2.2358938029584774,2.8013989957469105,2.800112045685052,0.44508887097082506,0.13086003621268044,0.4473056766698247,0.22208011761040214,101.43729879187326,101.23142920999841,-4.029711979083377,-2.0016285396966293,-11.651430434255667,1.4380492540808425,240.03847236475028,240.29536694413392,2.01312619713743,0.7057098472950946,4.887506513787899,2.623772785438299,-0.055971351935890395,-0.10699634944451696,2.0165857819459463,1.295918692401534,,,1.6926849530850996,1.2157258267335163,-28.72061059776603,-28.658221007231415,0.3239008288608459,0.08019286566801724,51.39783570149092,51.264112035039155,-3.157791563286475,-1.4189203242465156,-4.38987052508996,-2.656080782369718,261.3573248573666,261.60446311186183,1.4651066102013746,0.20319449751299895,4.640977953372612,2.30774555578826,257.5903457107616,257.6976564989719,5.642982770041385,2.4266884605158987,7.661014323407469,3.6422763930669553,47.605295642132155,47.55807777398434,-1.4232498635181121,-0.770370199384997,-2.66272783301921,-2.4490890186220566,-13.788226597567725,-14.089994399085112,-1.5665904650638203,-1.4394891562821182,38.00027233177342,57.47006364603367,281.19452464450956,281.45520595593126,5.103233554132098,2.1024996149654536,8.841694792022716,46.321813239199436,25.675144704867908,25.726712201182664,3.945459427341015,1.4405347757742046,12.058604393401653,19.95932641530548,38.42090481848206,37.39779561754131,-15.257886773529862,-5.865928658487488,-24.726588644273917,-15.260269488629024,22.104480916888175,21.493495704046214,-11.815894772897915,-4.734149023593348,-17.623547167088823,-9.417784947685917,51.67578604949827,51.2226000586465,-9.609318280580812,-4.079215517472956,-18.45899674342752,-25.01500124626805,18.482757476761524,19.452396710962795,-2.985808524786343,-2.0846321674471477,-15.954390906728921,-47.82702221875478,2.152576983310485,2.154802057332964,0.037494012634965226,0.045825463185557705,-0.6334216325776806,-0.8585734610954675,0.0018545513003817608,0.0018655053607507057,4.110096336805453e-05,4.473194059896417e-05,0.0004431912071914452,0.0002651273368510122,41.97602365134279,42.20818003996223,-2.9734806744390303,-1.3353250599624236,5.2417278609246205,7.9890514408052145,0.4829865287542313,0.48185026087879573,-0.01725567357188824,-0.01058207945156341,-0.1634075850308731,-0.10615109802574954,3.6246014925173,3.989926296671629,3.317436305324794,1.0925911333096214,1.2852218235236652,3.054413445977754,1.793214482295907,0.5701880465395471,-0.7006233489862856,3.939654892200408,1.9779706641960846,0.0502714044712211,-0.6927488406724198,7.2705134743350825,7.8182934147800625,6.675861717904174,1.089074906215642,1.2390684106619119,5.739146898451117,1.6053094798995726,1.5313665758839643,-0.5162345736839312,7.645623170438237,1.861950372070538,0.1726702443418238,-0.6228819614086258,2.031974609710359,4.883386587625026,0.03733119865795457,0.03841783166813622,[[286.68135581]],[0.04895272]
Indirect Aerosol,,,,,,288.9871889422846,289.05934698164504,5.451820414731874,2.2307695785776605,7.442718548279741,3.5486061291714717,283.3913016382922,283.4988177504283,8.044214561223631,3.272330903388599,10.708644451356246,5.0352668674172865,19.576190531808134,19.626246238600388,3.6972193907962567,1.4476319457673958,5.210506545540815,2.476767092077457,3.113657868743389,3.2254181133546154,0.4780821359638229,0.1376304702002395,0.531901900270309,0.281009517149152,95.85446874044543,95.76686857666014,-3.7820976242614646,-1.4215952162539562,-10.59199946919212,1.2724853577580613,244.97745276017625,245.02404746803563,1.3282587393670406,0.10030967145917505,4.166108785919414,1.7851042671611146,0.5878783040660143,0.6288837599919852,2.4538388848944233,1.321285544794781,,,1.4781018432068782,1.1350712191407855,-23.864321072125094,-23.758157366391686,0.9757370416875445,0.18621432565399543,50.01532800530304,49.984249007038855,-3.156296152060949,-1.314923381309844,-4.238110348009814,-2.1413230731822956,266.9522724231935,267.0485096712652,1.6781943088540707,0.1798521621690589,5.168645194103741,2.218052589939102,260.4463340255215,260.50569058328125,6.394574419414401,2.6622635852530463,8.83271174776888,4.117180842133865,45.38210896317894,45.407177608104234,-1.324910090066991,-0.5708402162158337,-2.484581535284923,-2.1979046043827153,-12.15597637586795,-11.142958914862186,-2.721727844179621,0.4126964868722678,58.69537636755734,56.19494416893679,283.7072603739512,283.8340158045339,5.950804589679204,2.2802149421334645,9.529063402642905,8.543103637257612,27.842125911190863,27.949918671346452,4.3045244695538045,1.8675630335050788,11.196623908663806,-478.57588371999907,29.316082860456223,29.264025859312103,-22.875805665984743,-6.796229421104892,-33.44173865445233,-12.486691399183853,14.81725073764554,14.727911186440906,-11.63171892640302,-5.0052646218780295,-16.433203052835097,-8.211657723575094,48.720698768083835,48.96634893277482,-12.811841577434425,-3.975683641188777,-23.41626443951247,-18.836240701368833,15.352600427257597,17.738375275076557,-6.654527411074379,-2.8073037377241166,-15.264079402572532,-17.427068963424244,2.253439334254125,2.2662476980412376,-0.001971029563240506,0.004488703273679834,4.8859458853121005,0.431571387329653,0.0017517885346666718,0.0017432009389797872,-1.1390434578708061e-05,1.2521195585442974e-05,0.0003544261718635532,0.00028232817546928085,40.20565629285136,40.108239091164315,-3.5424026446478725,-1.6559661879916816,-39.77509571500048,3.8354017467253803,0.46920884547607855,0.4690886061947742,-0.006386364317661491,-0.0016424010506001876,0.025007391425931558,0.019433409968208363,3.603645794651278,4.059656667106295,3.5486061291714717,1.0155102210491467,1.305385192045018,2.860238217009972,1.3326598671527865,0.743407577641307,-0.31714964610363977,3.860098774953636,1.7948368620030792,0.19955789215265718,-0.4894516699580619,7.368707627514341,8.036678098619902,7.442718548279741,0.990055929122497,1.2319515061674455,6.046429031781036,1.3697797047947164,1.322278595733306,-0.37972377567221943,7.796982056586355,1.7545012680822725,0.23969604203354597,-0.5225497619148267,2.2328411978679714,5.453278211053916,0.020292435442972764,0.07879938194478281,[[289.05799303]],[0.07370259]
Optimised Aerosol,0.043689727783203125,100.40156555175781,240.0314178466797,53.245445251464844,259.4990234375,285.8022894640257,285.8810604701596,4.091049234095776,1.7848966689211851,5.444160654150689,2.5416455355829166,279.28847220257626,279.3646282289305,6.027155066464074,2.600084977615208,7.718632519878693,3.4869963733891387,17.28704941124081,17.337938524728806,2.59310795822951,1.1016716486249925,3.6303718703212446,1.7591873621796263,2.76133016962494,2.7472724324068016,0.37722157808750195,0.11167650099579496,0.36972668936039826,0.17297550131267686,101.09354445484293,101.07319185018758,-3.286286273485029,-1.439469439665093,65.08270007815315,0.39651659113219395,240.44836388774513,240.56681840225696,1.4858146460216974,0.3874553297649213,3.6749914071668073,1.7013520271443743,-0.1221085379004545,-0.22021044775689302,1.8004716274633317,1.0520141099001719,,,2.301968367699936,1.4787711108976673,-29.331167410218526,-29.35063422918511,-0.5014967402366067,-0.42675700099749714,51.897318619124995,51.824273091573055,-2.5914806766934406,-1.2460530882700978,-3.480352351850422,-1.905900079964196,260.3134223132446,260.4651029316864,0.2895123089935039,-0.23271802262757063,2.6838816424268646,1.1199076019479612,256.36063099594054,256.44996357101235,4.902287221933713,2.2140065957080832,6.453646214350366,3.1594126850266564,46.87651631766522,46.86675560063331,-1.2862617107236285,-0.6660262735379787,-2.9190080562187,-3.3435936408930815,-10.062964040585687,-10.524841654269329,-2.384815857178153,-1.1272051442601485,-148.9794894765783,-17.94994141355567,280.19636389677004,280.6953819357882,4.154127619283355,2.1417625847416435,6.982410629051134,4.954529520294123,24.67105128610613,24.663265030483792,3.476035103874448,1.4739331748674802,15.16755404448428,46.30441572076966,38.809554337257815,38.021916624275185,-11.92775596413303,-5.435833269025772,-18.506049507474163,-12.001843407937441,21.640146860037117,21.181110200956926,-8.990954350491082,-4.221514648901418,-12.941504838385946,-7.130522081712845,53.503181428828185,53.810394801901815,-7.1972786026710445,-3.00141099715376,-15.869844496889531,-14.087027023510704,17.28627880624253,18.055521034459087,-2.2904707746124595,-1.6849999662646722,-9.028291104245856,-18.198189401398945,2.2240268165382955,2.234535334035579,-0.01856319939261542,0.02549461986043546,0.7298816523567614,0.8250083341900868,0.0017201659592339146,0.001716222495115648,6.671493172510259e-05,4.0466967841916306e-05,0.0002687207586914783,0.00024962054929155396,42.020883949947724,42.00076482261009,-2.313708768069354,-1.1736322739005844,2.448956269657898,4.013056480111982,0.4709077808745003,0.4713571191878237,-0.012413670469337397,-0.005961162932920923,0.009970381868765817,0.004196011491763733,4.037425825120591,4.244111709486035,2.5416455355829166,1.588508613257365,1.4824946323482582,3.20382269455603,1.9574432618235558,0.833603130564561,-0.368934648566191,4.075516997785538,2.0803306070596435,0.16859471170049586,-0.597835974711386,6.539514394174928,7.896136949781972,5.444160654150689,1.2011979090273774,1.3478527742943114,5.795822239188519,1.7673387183528662,0.7436921549864043,-0.5661408093254898,7.613001696824748,1.9210324480009706,0.2831352529572232,-0.5731796737066596,1.7845960620471413,4.091589724074354,0.026808286174773998,0.0755159741714989,[[285.89095485]],[0.05424002]
Perturb Ice,,,,,,285.2932253960581,285.1621865777485,5.47155655925695,2.1874677971345253,7.306520618740335,3.5419940974451314,279.0943809689098,278.961174991388,7.575707015402715,3.0581601137470416,9.919960859288347,4.549268300632083,17.149748671986284,17.065433610332583,3.413028719413336,1.3209628547502983,4.736934069999047,2.3547718675169547,2.6214939644807562,2.5387398537063426,0.49441971592151435,0.14584459379122194,0.55855402226287,0.2785468967822911,103.42533213573762,103.59033030174496,-5.137560746752111,-2.3094355596774943,-19.3552077417702,3.446564714868334,238.53168013663432,238.3458573081412,2.8114460707409528,0.9008796095264444,5.482149684703446,3.122588421055263,-0.5372124676842392,-0.516387805198408,2.3261146760111586,1.4085559501510496,,,2.2335061922817,1.5207126306879621,-27.836387016056637,-27.87222742050382,0.0926084837294599,-0.11215668053691119,54.41925195667064,54.59094196268979,-4.891749236116317,-2.0679888446874517,-6.4339498980938465,-3.8722087535526417,259.7013732996446,259.47301822669266,2.6582430438346187,0.5472762139994914,5.874695873008624,2.950039122736672,256.7103733375735,256.6136088898665,6.103505955552768,2.5525173652820072,8.240629509279199,3.8513300084154087,45.79002962934803,45.790251734496394,-1.2495997487431056,-0.7114194145709283,14.016832769318137,-2.5527559175346903,-10.038991518706718,-8.141058577372084,-5.56052116650708,-3.059662399970838,208.3944210191292,65.74315491994784,280.2304314687527,279.8002788111979,6.443861315325719,2.1416769153203754,11.7534320216011,10.14085856169527,25.08064911783583,25.080812932711204,3.9419096143429817,1.4707106178669518,8.442111637994868,10.735640051514446,48.80983417141557,49.81162902547917,-21.23498264948105,-8.430739394484162,-29.405500839272598,-19.832400404322186,31.697704074261782,32.442359201855794,-15.883779112523277,-6.0338867662749855,-22.251352755527904,-14.229539629487284,54.27948971694332,54.36563566469299,-8.73396114609512,-3.747292774228119,-18.35902703266757,-45.64408115586217,19.40135609140223,19.456076751346135,-4.740249485602586,-1.7682749357917957,-14.960867851729416,-10.113071428078888,2.1000697899764744,2.0966059835168585,0.03402953117356815,0.04857089367334286,0.7464702891735855,2.7827578058004105,0.0016895031700106871,0.0016895356850046824,5.516039675392906e-05,5.740259271077639e-05,-0.006031171819424199,0.0003099489470628634,41.74353963296277,41.79331400989143,-3.133974471016855,-1.458059526636604,-8.838241594977225,7.6256272945816495,0.48245142099157134,0.48237750646627686,-0.013313532347830241,-0.008900738131920454,0.004609674242804039,0.02001742696412857,3.9723775101711634,3.816025529811845,3.5419940974451314,1.1215087888024633,1.0002546677796016,2.9870852720881103,1.7761860509506202,0.9852922380830529,-0.6546772621481574,3.9001343963595962,2.0004583136331022,-0.08410886654775239,-1.0002036458535013,7.471231591077685,7.416510063380192,7.306520618740335,1.0225430106793767,0.9701871219170243,5.3005353764168035,1.4783432295120469,2.1706962146608837,-0.45580021883266997,7.451107831059847,1.8392673246385247,-0.034597767679654154,-0.8690802027215003,2.190501710268168,5.47011028858332,0.02853805722759275,0.14068208781493619,[[285.15666065]],[0.06185498]
